"time","adder.y","source1.y","source2.y"
3.2552,-0.226627,-0.113363,-0.113363
3.2553,-0.226826,-0.113462,-0.113462
3.2554,-0.227024,-0.113562,-0.113562
3.2555,-0.227223,-0.113661,-0.113661
3.2556,-0.227422,-0.113761,-0.113761
3.2557,-0.22762,-0.11386,-0.11386
3.2558,-0.227819,-0.113959,-0.113959
3.2559,-0.228018,-0.114059,-0.114059
3.256,-0.228217,-0.114158,-0.114158
3.2561,-0.228415,-0.114257,-0.114257
3.2562,-0.228614,-0.114357,-0.114357
3.2563,-0.228813,-0.114456,-0.114456
3.2564,-0.229011,-0.114555,-0.114555
3.2565,-0.22921,-0.114655,-0.114655
3.2566,-0.229409,-0.114754,-0.114754
3.2567,-0.229607,-0.114853,-0.114853
3.2568,-0.229806,-0.114953,-0.114953
3.2569,-0.230005,-0.115052,-0.115052
3.257,-0.230203,-0.115151,-0.115151
3.2571,-0.230402,-0.115251,-0.115251
3.2572,-0.230601,-0.11535,-0.11535
3.2573,-0.230799,-0.115449,-0.115449
3.2574,-0.230998,-0.115549,-0.115549
3.2575,-0.231197,-0.115648,-0.115648
3.2576,-0.231395,-0.115747,-0.115747
3.2577,-0.231594,-0.115847,-0.115847
3.2578,-0.231793,-0.115946,-0.115946
3.2579,-0.231991,-0.116045,-0.116045
3.258,-0.23219,-0.116145,-0.116145
3.2581,-0.232389,-0.116244,-0.116244
3.2582,-0.232587,-0.116343,-0.116343
3.2583,-0.232786,-0.116443,-0.116443
3.2584,-0.232984,-0.116542,-0.116542
3.2585,-0.233183,-0.116641,-0.116641
3.2586,-0.233382,-0.116741,-0.116741
3.2587,-0.23358,-0.11684,-0.11684
3.2588,-0.233779,-0.116939,-0.116939
3.2589,-0.233978,-0.117038,-0.117038
3.259,-0.234176,-0.117138,-0.117138
3.2591,-0.234375,-0.117237,-0.117237
3.2592,-0.234574,-0.117336,-0.117336
3.2593,-0.234772,-0.117436,-0.117436
3.2594,-0.234971,-0.117535,-0.117535
3.2595,-0.235169,-0.117634,-0.117634
3.2596,-0.235368,-0.117734,-0.117734
3.2597,-0.235567,-0.117833,-0.117833
3.2598,-0.235765,-0.117932,-0.117932
3.2599,-0.235964,-0.118032,-0.118032
3.26,-0.236162,-0.118131,-0.118131
3.2601,-0.236361,-0.11823,-0.11823
3.2602,-0.23656,-0.118329,-0.118329
3.2603,-0.236758,-0.118429,-0.118429
3.2604,-0.236957,-0.118528,-0.118528
3.2605,-0.237155,-0.118627,-0.118627
3.2606,-0.237354,-0.118727,-0.118727
3.2607,-0.237553,-0.118826,-0.118826
3.2608,-0.237751,-0.118925,-0.118925
3.2609,-0.23795,-0.119025,-0.119025
3.261,-0.238148,-0.119124,-0.119124
3.2611,-0.238347,-0.119223,-0.119223
3.2612,-0.238545,-0.119322,-0.119322
3.2613,-0.238744,-0.119422,-0.119422
3.2614,-0.238943,-0.119521,-0.119521
3.2615,-0.239141,-0.11962,-0.11962
3.2616,-0.23934,-0.11972,-0.11972
3.2617,-0.239538,-0.119819,-0.119819
3.2618,-0.239737,-0.119918,-0.119918
3.2619,-0.239935,-0.120017,-0.120017
3.262,-0.240134,-0.120117,-0.120117
3.2621,-0.240333,-0.120216,-0.120216
3.2622,-0.240531,-0.120315,-0.120315
3.2623,-0.24073,-0.120414,-0.120414
3.2624,-0.240928,-0.120514,-0.120514
3.2625,-0.241127,-0.120613,-0.120613
3.2626,-0.241325,-0.120712,-0.120712
3.2627,-0.241524,-0.120812,-0.120812
3.2628,-0.241722,-0.120911,-0.120911
3.2629,-0.241921,-0.12101,-0.12101
3.263,-0.242119,-0.121109,-0.121109
3.2631,-0.242318,-0.121209,-0.121209
3.2632,-0.242516,-0.121308,-0.121308
3.2633,-0.242715,-0.121407,-0.121407
3.2634,-0.242913,-0.121506,-0.121506
3.2635,-0.243112,-0.121606,-0.121606
3.2636,-0.24331,-0.121705,-0.121705
3.2637,-0.243509,-0.121804,-0.121804
3.2638,-0.243708,-0.121903,-0.121903
3.2639,-0.243906,-0.122003,-0.122003
3.264,-0.244105,-0.122102,-0.122102
3.2641,-0.244303,-0.122201,-0.122201
3.2642,-0.244502,-0.1223,-0.1223
3.2643,-0.2447,-0.1224,-0.1224
3.2644,-0.244899,-0.122499,-0.122499
3.2645,-0.245097,-0.122598,-0.122598
3.2646,-0.245296,-0.122697,-0.122697
3.2647,-0.245494,-0.122797,-0.122797
3.2648,-0.245692,-0.122896,-0.122896
3.2649,-0.245891,-0.122995,-0.122995
3.265,-0.246089,-0.123094,-0.123094
3.2651,-0.246288,-0.123194,-0.123194
3.2652,-0.246486,-0.123293,-0.123293
3.2653,-0.246685,-0.123392,-0.123392
3.2654,-0.246883,-0.123491,-0.123491
3.2655,-0.247082,-0.123591,-0.123591
3.2656,-0.24728,-0.12369,-0.12369
3.2657,-0.247479,-0.123789,-0.123789
3.2658,-0.247677,-0.123888,-0.123888
3.2659,-0.247876,-0.123987,-0.123987
3.266,-0.248074,-0.124087,-0.124087
3.2661,-0.248273,-0.124186,-0.124186
3.2662,-0.248471,-0.124285,-0.124285
3.2663,-0.248669,-0.124384,-0.124384
3.2664,-0.248868,-0.124484,-0.124484
3.2665,-0.249066,-0.124583,-0.124583
3.2666,-0.249265,-0.124682,-0.124682
3.2667,-0.249463,-0.124781,-0.124781
3.2668,-0.249662,-0.12488,-0.12488
3.2669,-0.24986,-0.12498,-0.12498
3.267,-0.250059,-0.125079,-0.125079
3.2671,-0.250257,-0.125178,-0.125178
3.2672,-0.250455,-0.125277,-0.125277
3.2673,-0.250654,-0.125377,-0.125377
3.2674,-0.250852,-0.125476,-0.125476
3.2675,-0.251051,-0.125575,-0.125575
3.2676,-0.251249,-0.125674,-0.125674
3.2677,-0.251448,-0.125773,-0.125773
3.2678,-0.251646,-0.125873,-0.125873
3.2679,-0.251844,-0.125972,-0.125972
3.268,-0.252043,-0.126071,-0.126071
3.2681,-0.252241,-0.12617,-0.12617
3.2682,-0.25244,-0.126269,-0.126269
3.2683,-0.252638,-0.126369,-0.126369
3.2684,-0.252836,-0.126468,-0.126468
3.2685,-0.253035,-0.126567,-0.126567
3.2686,-0.253233,-0.126666,-0.126666
3.2687,-0.253432,-0.126765,-0.126765
3.2688,-0.25363,-0.126865,-0.126865
3.2689,-0.253828,-0.126964,-0.126964
3.269,-0.254027,-0.127063,-0.127063
3.2691,-0.254225,-0.127162,-0.127162
3.2692,-0.254423,-0.127261,-0.127261
3.2693,-0.254622,-0.12736,-0.12736
3.2694,-0.25482,-0.12746,-0.12746
3.2695,-0.255019,-0.127559,-0.127559
3.2696,-0.255217,-0.127658,-0.127658
3.2697,-0.255415,-0.127757,-0.127757
3.2698,-0.255614,-0.127856,-0.127856
3.2699,-0.255812,-0.127956,-0.127956
3.27,-0.25601,-0.128055,-0.128055
3.2701,-0.256209,-0.128154,-0.128154
3.2702,-0.256407,-0.128253,-0.128253
3.2703,-0.256605,-0.128352,-0.128352
3.2704,-0.256804,-0.128451,-0.128451
3.2705,-0.257002,-0.128551,-0.128551
3.2706,-0.2572,-0.12865,-0.12865
3.2707,-0.257399,-0.128749,-0.128749
3.2708,-0.257597,-0.128848,-0.128848
3.2709,-0.257795,-0.128947,-0.128947
3.271,-0.257994,-0.129046,-0.129046
3.2711,-0.258192,-0.129146,-0.129146
3.2712,-0.25839,-0.129245,-0.129245
3.2713,-0.258589,-0.129344,-0.129344
3.2714,-0.258787,-0.129443,-0.129443
3.2715,-0.258985,-0.129542,-0.129542
3.2716,-0.259184,-0.129641,-0.129641
3.2717,-0.259382,-0.129741,-0.129741
3.2718,-0.25958,-0.12984,-0.12984
3.2719,-0.259779,-0.129939,-0.129939
3.272,-0.259977,-0.130038,-0.130038
3.2721,-0.260175,-0.130137,-0.130137
3.2722,-0.260374,-0.130236,-0.130236
3.2723,-0.260572,-0.130335,-0.130335
3.2724,-0.26077,-0.130435,-0.130435
3.2725,-0.260968,-0.130534,-0.130534
3.2726,-0.261167,-0.130633,-0.130633
3.2727,-0.261365,-0.130732,-0.130732
3.2728,-0.261563,-0.130831,-0.130831
3.2729,-0.261762,-0.13093,-0.13093
3.273,-0.26196,-0.131029,-0.131029
3.2731,-0.262158,-0.131129,-0.131129
3.2732,-0.262356,-0.131228,-0.131228
3.2733,-0.262555,-0.131327,-0.131327
3.2734,-0.262753,-0.131426,-0.131426
3.2735,-0.262951,-0.131525,-0.131525
3.2736,-0.263149,-0.131624,-0.131624
3.2737,-0.263348,-0.131723,-0.131723
3.2738,-0.263546,-0.131823,-0.131823
3.2739,-0.263744,-0.131922,-0.131922
3.274,-0.263942,-0.132021,-0.132021
3.2741,-0.264141,-0.13212,-0.13212
3.2742,-0.264339,-0.132219,-0.132219
3.2743,-0.264537,-0.132318,-0.132318
3.2744,-0.264735,-0.132417,-0.132417
3.2745,-0.264934,-0.132516,-0.132516
3.2746,-0.265132,-0.132616,-0.132616
3.2747,-0.26533,-0.132715,-0.132715
3.2748,-0.265528,-0.132814,-0.132814
3.2749,-0.265727,-0.132913,-0.132913
3.275,-0.265925,-0.133012,-0.133012
3.2751,-0.266123,-0.133111,-0.133111
3.2752,-0.266321,-0.13321,-0.13321
3.2753,-0.26652,-0.133309,-0.133309
3.2754,-0.266718,-0.133408,-0.133408
3.2755,-0.266916,-0.133508,-0.133508
3.2756,-0.267114,-0.133607,-0.133607
3.2757,-0.267312,-0.133706,-0.133706
3.2758,-0.267511,-0.133805,-0.133805
3.2759,-0.267709,-0.133904,-0.133904
3.276,-0.267907,-0.134003,-0.134003
3.2761,-0.268105,-0.134102,-0.134102
3.2762,-0.268303,-0.134201,-0.134201
3.2763,-0.268502,-0.1343,-0.1343
3.2764,-0.2687,-0.134399,-0.134399
3.2765,-0.268898,-0.134498,-0.134498
3.2766,-0.269096,-0.134598,-0.134598
3.2767,-0.269294,-0.134697,-0.134697
3.2768,-0.269492,-0.134796,-0.134796
3.2769,-0.269691,-0.134895,-0.134895
3.277,-0.269889,-0.134994,-0.134994
3.2771,-0.270087,-0.135093,-0.135093
3.2772,-0.270285,-0.135192,-0.135192
3.2773,-0.270483,-0.135291,-0.135291
3.2774,-0.270681,-0.13539,-0.13539
3.2775,-0.27088,-0.135489,-0.135489
3.2776,-0.271078,-0.135588,-0.135588
3.2777,-0.271276,-0.135687,-0.135687
3.2778,-0.271474,-0.135787,-0.135787
3.2779,-0.271672,-0.135886,-0.135886
3.278,-0.27187,-0.135985,-0.135985
3.2781,-0.272069,-0.136084,-0.136084
3.2782,-0.272267,-0.136183,-0.136183
3.2783,-0.272465,-0.136282,-0.136282
3.2784,-0.272663,-0.136381,-0.136381
3.2785,-0.272861,-0.13648,-0.13648
3.2786,-0.273059,-0.136579,-0.136579
3.2787,-0.273257,-0.136678,-0.136678
3.2788,-0.273455,-0.136777,-0.136777
3.2789,-0.273654,-0.136876,-0.136876
3.279,-0.273852,-0.136975,-0.136975
3.2791,-0.27405,-0.137074,-0.137074
3.2792,-0.274248,-0.137173,-0.137173
3.2793,-0.274446,-0.137273,-0.137273
3.2794,-0.274644,-0.137372,-0.137372
3.2795,-0.274842,-0.137471,-0.137471
3.2796,-0.27504,-0.13757,-0.13757
3.2797,-0.275238,-0.137669,-0.137669
3.2798,-0.275437,-0.137768,-0.137768
3.2799,-0.275635,-0.137867,-0.137867
3.28,-0.275833,-0.137966,-0.137966
3.2801,-0.276031,-0.138065,-0.138065
3.2802,-0.276229,-0.138164,-0.138164
3.2803,-0.276427,-0.138263,-0.138263
3.2804,-0.276625,-0.138362,-0.138362
3.2805,-0.276823,-0.138461,-0.138461
3.2806,-0.277021,-0.13856,-0.13856
3.2807,-0.277219,-0.138659,-0.138659
3.2808,-0.277417,-0.138758,-0.138758
3.2809,-0.277615,-0.138857,-0.138857
3.281,-0.277813,-0.138956,-0.138956
3.2811,-0.278011,-0.139055,-0.139055
3.2812,-0.27821,-0.139154,-0.139154
3.2813,-0.278408,-0.139253,-0.139253
3.2814,-0.278606,-0.139352,-0.139352
3.2815,-0.278804,-0.139451,-0.139451
3.2816,-0.279002,-0.13955,-0.13955
3.2817,-0.2792,-0.139649,-0.139649
3.2818,-0.279398,-0.139748,-0.139748
3.2819,-0.279596,-0.139847,-0.139847
3.282,-0.279794,-0.139946,-0.139946
3.2821,-0.279992,-0.140045,-0.140045
3.2822,-0.28019,-0.140144,-0.140144
3.2823,-0.280388,-0.140244,-0.140244
3.2824,-0.280586,-0.140343,-0.140343
3.2825,-0.280784,-0.140442,-0.140442
3.2826,-0.280982,-0.140541,-0.140541
3.2827,-0.28118,-0.14064,-0.14064
3.2828,-0.281378,-0.140739,-0.140739
3.2829,-0.281576,-0.140838,-0.140838
3.283,-0.281774,-0.140937,-0.140937
3.2831,-0.281972,-0.141036,-0.141036
3.2832,-0.28217,-0.141135,-0.141135
3.2833,-0.282368,-0.141234,-0.141234
3.2834,-0.282566,-0.141333,-0.141333
3.2835,-0.282764,-0.141432,-0.141432
3.2836,-0.282962,-0.141531,-0.141531
3.2837,-0.28316,-0.14163,-0.14163
3.2838,-0.283358,-0.141729,-0.141729
3.2839,-0.283556,-0.141828,-0.141828
3.284,-0.283754,-0.141927,-0.141927
3.2841,-0.283952,-0.142025,-0.142025
3.2842,-0.28415,-0.142124,-0.142124
3.2843,-0.284348,-0.142223,-0.142223
3.2844,-0.284546,-0.142322,-0.142322
3.2845,-0.284744,-0.142421,-0.142421
3.2846,-0.284942,-0.14252,-0.14252
3.2847,-0.28514,-0.142619,-0.142619
3.2848,-0.285338,-0.142718,-0.142718
3.2849,-0.285536,-0.142817,-0.142817
3.285,-0.285734,-0.142916,-0.142916
3.2851,-0.285932,-0.143015,-0.143015
3.2852,-0.28613,-0.143114,-0.143114
3.2853,-0.286327,-0.143213,-0.143213
3.2854,-0.286525,-0.143312,-0.143312
3.2855,-0.286723,-0.143411,-0.143411
3.2856,-0.286921,-0.14351,-0.14351
3.2857,-0.287119,-0.143609,-0.143609
3.2858,-0.287317,-0.143708,-0.143708
3.2859,-0.287515,-0.143807,-0.143807
3.286,-0.287713,-0.143906,-0.143906
3.2861,-0.287911,-0.144005,-0.144005
3.2862,-0.288109,-0.144104,-0.144104
3.2863,-0.288307,-0.144203,-0.144203
3.2864,-0.288505,-0.144302,-0.144302
3.2865,-0.288703,-0.144401,-0.144401
3.2866,-0.2889,-0.1445,-0.1445
3.2867,-0.289098,-0.144599,-0.144599
3.2868,-0.289296,-0.144698,-0.144698
3.2869,-0.289494,-0.144797,-0.144797
3.287,-0.289692,-0.144895,-0.144895
3.2871,-0.28989,-0.144994,-0.144994
3.2872,-0.290088,-0.145093,-0.145093
3.2873,-0.290286,-0.145192,-0.145192
3.2874,-0.290484,-0.145291,-0.145291
3.2875,-0.290681,-0.14539,-0.14539
3.2876,-0.290879,-0.145489,-0.145489
3.2877,-0.291077,-0.145588,-0.145588
3.2878,-0.291275,-0.145687,-0.145687
3.2879,-0.291473,-0.145786,-0.145786
3.288,-0.291671,-0.145885,-0.145885
3.2881,-0.291869,-0.145984,-0.145984
3.2882,-0.292067,-0.146083,-0.146083
3.2883,-0.292264,-0.146182,-0.146182
3.2884,-0.292462,-0.146281,-0.146281
3.2885,-0.29266,-0.146379,-0.146379
3.2886,-0.292858,-0.146478,-0.146478
3.2887,-0.293056,-0.146577,-0.146577
3.2888,-0.293254,-0.146676,-0.146676
3.2889,-0.293451,-0.146775,-0.146775
3.289,-0.293649,-0.146874,-0.146874
3.2891,-0.293847,-0.146973,-0.146973
3.2892,-0.294045,-0.147072,-0.147072
3.2893,-0.294243,-0.147171,-0.147171
3.2894,-0.294441,-0.14727,-0.14727
3.2895,-0.294638,-0.147369,-0.147369
3.2896,-0.294836,-0.147468,-0.147468
3.2897,-0.295034,-0.147566,-0.147566
3.2898,-0.295232,-0.147665,-0.147665
3.2899,-0.29543,-0.147764,-0.147764
3.29,-0.295627,-0.147863,-0.147863
3.2901,-0.295825,-0.147962,-0.147962
3.2902,-0.296023,-0.148061,-0.148061
3.2903,-0.296221,-0.14816,-0.14816
3.2904,-0.296419,-0.148259,-0.148259
3.2905,-0.296616,-0.148358,-0.148358
3.2906,-0.296814,-0.148457,-0.148457
3.2907,-0.297012,-0.148555,-0.148555
3.2908,-0.29721,-0.148654,-0.148654
3.2909,-0.297408,-0.148753,-0.148753
3.291,-0.297605,-0.148852,-0.148852
3.2911,-0.297803,-0.148951,-0.148951
3.2912,-0.298001,-0.14905,-0.14905
3.2913,-0.298199,-0.149149,-0.149149
3.2914,-0.298396,-0.149248,-0.149248
3.2915,-0.298594,-0.149347,-0.149347
3.2916,-0.298792,-0.149445,-0.149445
3.2917,-0.29899,-0.149544,-0.149544
3.2918,-0.299187,-0.149643,-0.149643
3.2919,-0.299385,-0.149742,-0.149742
3.292,-0.299583,-0.149841,-0.149841
3.2921,-0.299781,-0.14994,-0.14994
3.2922,-0.299978,-0.150039,-0.150039
3.2923,-0.300176,-0.150137,-0.150137
3.2924,-0.300374,-0.150236,-0.150236
3.2925,-0.300572,-0.150335,-0.150335
3.2926,-0.300769,-0.150434,-0.150434
3.2927,-0.300967,-0.150533,-0.150533
3.2928,-0.301165,-0.150632,-0.150632
3.2929,-0.301362,-0.150731,-0.150731
3.293,-0.30156,-0.15083,-0.15083
3.2931,-0.301758,-0.150928,-0.150928
3.2932,-0.301956,-0.151027,-0.151027
3.2933,-0.302153,-0.151126,-0.151126
3.2934,-0.302351,-0.151225,-0.151225
3.2935,-0.302549,-0.151324,-0.151324
3.2936,-0.302746,-0.151423,-0.151423
3.2937,-0.302944,-0.151521,-0.151521
3.2938,-0.303142,-0.15162,-0.15162
3.2939,-0.303339,-0.151719,-0.151719
3.294,-0.303537,-0.151818,-0.151818
3.2941,-0.303735,-0.151917,-0.151917
3.2942,-0.303933,-0.152016,-0.152016
3.2943,-0.30413,-0.152115,-0.152115
3.2944,-0.304328,-0.152213,-0.152213
3.2945,-0.304526,-0.152312,-0.152312
3.2946,-0.304723,-0.152411,-0.152411
3.2947,-0.304921,-0.15251,-0.15251
3.2948,-0.305119,-0.152609,-0.152609
3.2949,-0.305316,-0.152708,-0.152708
3.295,-0.305514,-0.152806,-0.152806
3.2951,-0.305712,-0.152905,-0.152905
3.2952,-0.305909,-0.153004,-0.153004
3.2953,-0.306107,-0.153103,-0.153103
3.2954,-0.306304,-0.153202,-0.153202
3.2955,-0.306502,-0.1533,-0.1533
3.2956,-0.3067,-0.153399,-0.153399
3.2957,-0.306897,-0.153498,-0.153498
3.2958,-0.307095,-0.153597,-0.153597
3.2959,-0.307293,-0.153696,-0.153696
3.296,-0.30749,-0.153795,-0.153795
3.2961,-0.307688,-0.153893,-0.153893
3.2962,-0.307885,-0.153992,-0.153992
3.2963,-0.308083,-0.154091,-0.154091
3.2964,-0.308281,-0.15419,-0.15419
3.2965,-0.308478,-0.154289,-0.154289
3.2966,-0.308676,-0.154387,-0.154387
3.2967,-0.308874,-0.154486,-0.154486
3.2968,-0.309071,-0.154585,-0.154585
3.2969,-0.309269,-0.154684,-0.154684
3.297,-0.309466,-0.154783,-0.154783
3.2971,-0.309664,-0.154881,-0.154881
3.2972,-0.309861,-0.15498,-0.15498
3.2973,-0.310059,-0.155079,-0.155079
3.2974,-0.310257,-0.155178,-0.155178
3.2975,-0.310454,-0.155277,-0.155277
3.2976,-0.310652,-0.155375,-0.155375
3.2977,-0.310849,-0.155474,-0.155474
3.2978,-0.311047,-0.155573,-0.155573
3.2979,-0.311244,-0.155672,-0.155672
3.298,-0.311442,-0.15577,-0.15577
3.2981,-0.31164,-0.155869,-0.155869
3.2982,-0.311837,-0.155968,-0.155968
3.2983,-0.312035,-0.156067,-0.156067
3.2984,-0.312232,-0.156166,-0.156166
3.2985,-0.31243,-0.156264,-0.156264
3.2986,-0.312627,-0.156363,-0.156363
3.2987,-0.312825,-0.156462,-0.156462
3.2988,-0.313022,-0.156561,-0.156561
3.2989,-0.31322,-0.156659,-0.156659
3.299,-0.313418,-0.156758,-0.156758
3.2991,-0.313615,-0.156857,-0.156857
3.2992,-0.313813,-0.156956,-0.156956
3.2993,-0.31401,-0.157054,-0.157054
3.2994,-0.314208,-0.157153,-0.157153
3.2995,-0.314405,-0.157252,-0.157252
3.2996,-0.314603,-0.157351,-0.157351
3.2997,-0.3148,-0.157449,-0.157449
3.2998,-0.314998,-0.157548,-0.157548
3.2999,-0.315195,-0.157647,-0.157647
3.3,-0.315393,-0.157746,-0.157746
3.3001,-0.31559,-0.157844,-0.157844
3.3002,-0.315788,-0.157943,-0.157943
3.3003,-0.315985,-0.158042,-0.158042
3.3004,-0.316183,-0.158141,-0.158141
3.3005,-0.31638,-0.158239,-0.158239
3.3006,-0.316578,-0.158338,-0.158338
3.3007,-0.316775,-0.158437,-0.158437
3.3008,-0.316973,-0.158536,-0.158536
3.3009,-0.31717,-0.158634,-0.158634
3.301,-0.317367,-0.158733,-0.158733
3.3011,-0.317565,-0.158832,-0.158832
3.3012,-0.317762,-0.158931,-0.158931
3.3013,-0.31796,-0.159029,-0.159029
3.3014,-0.318157,-0.159128,-0.159128
3.3015,-0.318355,-0.159227,-0.159227
3.3016,-0.318552,-0.159325,-0.159325
3.3017,-0.31875,-0.159424,-0.159424
3.3018,-0.318947,-0.159523,-0.159523
3.3019,-0.319145,-0.159622,-0.159622
3.302,-0.319342,-0.15972,-0.15972
3.3021,-0.319539,-0.159819,-0.159819
3.3022,-0.319737,-0.159918,-0.159918
3.3023,-0.319934,-0.160016,-0.160016
3.3024,-0.320132,-0.160115,-0.160115
3.3025,-0.320329,-0.160214,-0.160214
3.3026,-0.320527,-0.160313,-0.160313
3.3027,-0.320724,-0.160411,-0.160411
3.3028,-0.320921,-0.16051,-0.16051
3.3029,-0.321119,-0.160609,-0.160609
3.303,-0.321316,-0.160707,-0.160707
3.3031,-0.321514,-0.160806,-0.160806
3.3032,-0.321711,-0.160905,-0.160905
3.3033,-0.321908,-0.161004,-0.161004
3.3034,-0.322106,-0.161102,-0.161102
3.3035,-0.322303,-0.161201,-0.161201
3.3036,-0.3225,-0.1613,-0.1613
3.3037,-0.322698,-0.161398,-0.161398
3.3038,-0.322895,-0.161497,-0.161497
3.3039,-0.323093,-0.161596,-0.161596
3.304,-0.32329,-0.161694,-0.161694
3.3041,-0.323487,-0.161793,-0.161793
3.3042,-0.323685,-0.161892,-0.161892
3.3043,-0.323882,-0.16199,-0.16199
3.3044,-0.324079,-0.162089,-0.162089
3.3045,-0.324277,-0.162188,-0.162188
3.3046,-0.324474,-0.162286,-0.162286
3.3047,-0.324672,-0.162385,-0.162385
3.3048,-0.324869,-0.162484,-0.162484
3.3049,-0.325066,-0.162582,-0.162582
3.305,-0.325264,-0.162681,-0.162681
3.3051,-0.325461,-0.16278,-0.16278
3.3052,-0.325658,-0.162878,-0.162878
3.3053,-0.325856,-0.162977,-0.162977
3.3054,-0.326053,-0.163076,-0.163076
3.3055,-0.32625,-0.163174,-0.163174
3.3056,-0.326447,-0.163273,-0.163273
3.3057,-0.326645,-0.163372,-0.163372
3.3058,-0.326842,-0.16347,-0.16347
3.3059,-0.327039,-0.163569,-0.163569
3.306,-0.327237,-0.163668,-0.163668
3.3061,-0.327434,-0.163766,-0.163766
3.3062,-0.327631,-0.163865,-0.163865
3.3063,-0.327829,-0.163964,-0.163964
3.3064,-0.328026,-0.164062,-0.164062
3.3065,-0.328223,-0.164161,-0.164161
3.3066,-0.328421,-0.16426,-0.16426
3.3067,-0.328618,-0.164358,-0.164358
3.3068,-0.328815,-0.164457,-0.164457
3.3069,-0.329012,-0.164555,-0.164555
3.307,-0.32921,-0.164654,-0.164654
3.3071,-0.329407,-0.164753,-0.164753
3.3072,-0.329604,-0.164851,-0.164851
3.3073,-0.329801,-0.16495,-0.16495
3.3074,-0.329999,-0.165049,-0.165049
3.3075,-0.330196,-0.165147,-0.165147
3.3076,-0.330393,-0.165246,-0.165246
3.3077,-0.33059,-0.165345,-0.165345
3.3078,-0.330788,-0.165443,-0.165443
3.3079,-0.330985,-0.165542,-0.165542
3.308,-0.331182,-0.16564,-0.16564
3.3081,-0.331379,-0.165739,-0.165739
3.3082,-0.331577,-0.165838,-0.165838
3.3083,-0.331774,-0.165936,-0.165936
3.3084,-0.331971,-0.166035,-0.166035
3.3085,-0.332168,-0.166133,-0.166133
3.3086,-0.332366,-0.166232,-0.166232
3.3087,-0.332563,-0.166331,-0.166331
3.3088,-0.33276,-0.166429,-0.166429
3.3089,-0.332957,-0.166528,-0.166528
3.309,-0.333154,-0.166627,-0.166627
3.3091,-0.333352,-0.166725,-0.166725
3.3092,-0.333549,-0.166824,-0.166824
3.3093,-0.333746,-0.166922,-0.166922
3.3094,-0.333943,-0.167021,-0.167021
3.3095,-0.33414,-0.167119,-0.167119
3.3096,-0.334338,-0.167218,-0.167218
3.3097,-0.334535,-0.167317,-0.167317
3.3098,-0.334732,-0.167415,-0.167415
3.3099,-0.334929,-0.167514,-0.167514
3.31,-0.335126,-0.167612,-0.167612
3.3101,-0.335323,-0.167711,-0.167711
3.3102,-0.335521,-0.16781,-0.16781
3.3103,-0.335718,-0.167908,-0.167908
3.3104,-0.335915,-0.168007,-0.168007
3.3105,-0.336112,-0.168105,-0.168105
3.3106,-0.336309,-0.168204,-0.168204
3.3107,-0.336506,-0.168302,-0.168302
3.3108,-0.336704,-0.168401,-0.168401
3.3109,-0.336901,-0.1685,-0.1685
3.311,-0.337098,-0.168598,-0.168598
3.3111,-0.337295,-0.168697,-0.168697
3.3112,-0.337492,-0.168795,-0.168795
3.3113,-0.337689,-0.168894,-0.168894
3.3114,-0.337886,-0.168992,-0.168992
3.3115,-0.338084,-0.169091,-0.169091
3.3116,-0.338281,-0.16919,-0.16919
3.3117,-0.338478,-0.169288,-0.169288
3.3118,-0.338675,-0.169387,-0.169387
3.3119,-0.338872,-0.169485,-0.169485
3.312,-0.339069,-0.169584,-0.169584
3.3121,-0.339266,-0.169682,-0.169682
3.3122,-0.339463,-0.169781,-0.169781
3.3123,-0.33966,-0.169879,-0.169879
3.3124,-0.339857,-0.169978,-0.169978
3.3125,-0.340055,-0.170077,-0.170077
3.3126,-0.340252,-0.170175,-0.170175
3.3127,-0.340449,-0.170274,-0.170274
3.3128,-0.340646,-0.170372,-0.170372
3.3129,-0.340843,-0.170471,-0.170471
3.313,-0.34104,-0.170569,-0.170569
3.3131,-0.341237,-0.170668,-0.170668
3.3132,-0.341434,-0.170766,-0.170766
3.3133,-0.341631,-0.170865,-0.170865
3.3134,-0.341828,-0.170963,-0.170963
3.3135,-0.342025,-0.171062,-0.171062
3.3136,-0.342222,-0.17116,-0.17116
3.3137,-0.342419,-0.171259,-0.171259
3.3138,-0.342616,-0.171357,-0.171357
3.3139,-0.342813,-0.171456,-0.171456
3.314,-0.34301,-0.171555,-0.171555
3.3141,-0.343208,-0.171653,-0.171653
3.3142,-0.343405,-0.171752,-0.171752
3.3143,-0.343602,-0.17185,-0.17185
3.3144,-0.343799,-0.171949,-0.171949
3.3145,-0.343996,-0.172047,-0.172047
3.3146,-0.344193,-0.172146,-0.172146
3.3147,-0.34439,-0.172244,-0.172244
3.3148,-0.344587,-0.172343,-0.172343
3.3149,-0.344784,-0.172441,-0.172441
3.315,-0.344981,-0.17254,-0.17254
3.3151,-0.345178,-0.172638,-0.172638
3.3152,-0.345375,-0.172737,-0.172737
3.3153,-0.345572,-0.172835,-0.172835
3.3154,-0.345769,-0.172934,-0.172934
3.3155,-0.345966,-0.173032,-0.173032
3.3156,-0.346163,-0.173131,-0.173131
3.3157,-0.34636,-0.173229,-0.173229
3.3158,-0.346557,-0.173328,-0.173328
3.3159,-0.346754,-0.173426,-0.173426
3.316,-0.346951,-0.173525,-0.173525
3.3161,-0.347147,-0.173623,-0.173623
