"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
0.375,2.00785,-3.20345,0.756208,100.215,-1.82549,0.628823,-100.215
0.3755,2.00825,-3.20307,0.762336,100.21,-1.82518,0.621904,-100.21
0.376,2.00864,-3.20269,0.767817,100.205,-1.82487,0.614493,-100.204
0.3765,2.00904,-3.2023,0.772653,100.199,-1.82456,0.606642,-100.198
0.377,2.00942,-3.20191,0.776774,100.192,-1.82426,0.598357,-100.192
0.3775,2.00992,-3.20152,0.78015,100.185,-1.82397,0.589744,-100.185
0.378,2.01029,-3.20113,0.782797,100.178,-1.82367,0.580837,-100.177
0.3785,2.01076,-3.20074,0.78464,100.17,-1.82338,0.571617,-100.169
0.379,2.01114,-3.20035,0.785657,100.162,-1.8231,0.562188,-100.161
0.3795,2.01152,-3.19996,0.785882,100.154,-1.82282,0.552565,-100.153
0.38,2.01194,-3.19956,0.785237,100.145,-1.82255,0.542709,-100.144
0.3805,2.01237,-3.19917,0.783709,100.136,-1.82228,0.532719,-100.134
0.381,2.01277,-3.19878,0.781374,100.127,-1.82202,0.522599,-100.125
0.3815,2.01316,-3.19839,0.778098,100.117,-1.82176,0.512283,-100.115
0.382,2.01358,-3.198,0.773913,100.107,-1.8215,0.501868,-100.105
0.3825,2.01402,-3.19762,0.768902,100.097,-1.82126,0.491366,-100.095
0.383,2.01445,-3.19723,0.762939,100.087,-1.82101,0.480677,-100.085
0.3835,2.01484,-3.19685,0.756063,100.077,-1.82078,0.469945,-100.074
0.384,2.01523,-3.19648,0.748347,100.066,-1.82054,0.459135,-100.064
0.3845,2.01567,-3.19611,0.739711,100.056,-1.82032,0.44817,-100.053
0.385,2.0161,-3.19574,0.730188,100.045,-1.8201,0.437149,-100.042
0.3855,2.01654,-3.19538,0.719856,100.035,-1.81988,0.426063,-100.032
0.386,2.01696,-3.19502,0.708643,100.024,-1.81967,0.414834,-100.021
0.3865,2.01737,-3.19467,0.696586,100.013,-1.81946,0.403565,-100.01
0.387,2.01781,-3.19432,0.683776,100.003,-1.81927,0.392246,-99.9995
0.3875,2.01821,-3.19398,0.670142,99.9924,-1.81907,0.380806,-99.9889
0.388,2.01861,-3.19365,0.655732,99.982,-1.81888,0.369348,-99.9784
0.3885,2.01899,-3.19333,0.640643,99.9718,-1.8187,0.357868,-99.9681
0.389,2.01943,-3.19301,0.624809,99.9617,-1.81853,0.346301,-99.9579
0.3895,2.01982,-3.1927,0.608281,99.9518,-1.81836,0.334751,-99.9479
0.39,2.02021,-3.1924,0.591163,99.9421,-1.81819,0.323219,-99.9382
0.3905,2.02061,-3.19211,0.573396,99.9326,-1.81803,0.311649,-99.9286
0.391,2.02101,-3.19183,0.555038,99.9234,-1.81788,0.300142,-99.9193
0.3915,2.02141,-3.19156,0.53619,99.9144,-1.81773,0.288703,-99.9103
0.392,2.02182,-3.19129,0.516805,99.9058,-1.81759,0.277284,-99.9015
0.3925,2.02222,-3.19104,0.496942,99.8974,-1.81746,0.265981,-99.8931
0.393,2.02261,-3.1908,0.476703,99.8894,-1.81733,0.254799,-99.885
0.3935,2.02303,-3.19056,0.45605,99.8817,-1.8172,0.243701,-99.8773
0.394,2.02342,-3.19034,0.435044,99.8743,-1.81708,0.23277,-99.8699
0.3945,2.02384,-3.19013,0.413785,99.8674,-1.81697,0.222012,-99.863
0.395,2.02426,-3.18993,0.392243,99.8608,-1.81686,0.211395,-99.8564
0.3955,2.02467,-3.18974,0.370482,99.8546,-1.81676,0.200988,-99.8502
0.396,2.02509,-3.18956,0.348595,99.8489,-1.81666,0.190795,-99.8445
0.3965,2.02552,-3.18939,0.326551,99.8436,-1.81657,0.180786,-99.8392
0.397,2.02594,-3.18923,0.304439,99.8387,-1.81648,0.171016,-99.8344
0.3975,2.02635,-3.18909,0.282326,99.8343,-1.8164,0.161479,-99.83
0.398,2.02677,-3.18895,0.260218,99.8304,-1.81632,0.152153,-99.8261
0.3985,2.02716,-3.18883,0.238166,99.8269,-1.81624,0.143069,-99.8226
0.399,2.0276,-3.18871,0.216257,99.8239,-1.81617,0.134217,-99.8197
0.3995,2.02803,-3.18861,0.194478,99.8214,-1.81611,0.125577,-99.8172
0.4,2.02843,-3.18852,0.172891,99.8193,-1.81605,0.117158,-99.8152
0.4005,2.02883,-3.18844,0.151563,99.8178,-1.81599,0.108945,-99.8137
0.401,2.02926,-3.18837,0.130507,99.8167,-1.81594,0.100921,-99.8127
0.4015,2.02969,-3.18831,0.109772,99.816,-1.81589,0.0930735,-99.8121
0.402,2.03011,-3.18826,0.0894125,99.8159,-1.81585,0.0853829,-99.812
0.4025,2.03053,-3.18822,0.0694475,99.8161,-1.81581,0.0778361,-99.8123
0.403,2.03095,-3.18819,0.0499182,99.8168,-1.81577,0.0704027,-99.8131
0.4035,2.03137,-3.18817,0.0308653,99.818,-1.81573,0.0630591,-99.8143
0.404,2.03179,-3.18816,0.0123146,99.8195,-1.81571,0.0558012,-99.816
0.4045,2.0322,-3.18815,-0.00570168,99.8215,-1.81568,0.0485808,-99.818
0.405,2.03262,-3.18816,-0.0231599,99.8238,-1.81566,0.0413756,-99.8204
0.4055,2.03305,-3.18818,-0.040029,99.8264,-1.81564,0.0341894,-99.8231
0.406,2.03347,-3.1882,-0.0562866,99.8294,-1.81562,0.0269587,-99.8262
0.4065,2.03388,-3.18823,-0.0719269,99.8327,-1.81561,0.0196936,-99.8296
0.407,2.0343,-3.18827,-0.0869135,99.8363,-1.8156,0.0123432,-99.8332
0.4075,2.03472,-3.18832,-0.101237,99.8401,-1.8156,0.00490414,-99.8371
0.408,2.03514,-3.18837,-0.114909,99.8442,-1.8156,-0.00263106,-99.8412
0.4085,2.03557,-3.18843,-0.12789,99.8484,-1.8156,-0.0102985,-99.8456
0.409,2.03601,-3.1885,-0.140184,99.8528,-1.81561,-0.0180976,-99.85
0.4095,2.03643,-3.18857,-0.151809,99.8573,-1.81562,-0.0260253,-99.8546
0.41,2.03687,-3.18865,-0.162741,99.862,-1.81563,-0.0341146,-99.8594
0.4105,2.0373,-3.18874,-0.172991,99.8667,-1.81565,-0.0423446,-99.8641
0.411,2.03772,-3.18883,-0.182589,99.8714,-1.81568,-0.0507352,-99.869
0.4115,2.03813,-3.18892,-0.191512,99.8762,-1.8157,-0.0592406,-99.8738
0.412,2.03854,-3.18902,-0.199782,99.881,-1.81574,-0.0679107,-99.8786
0.4125,2.03898,-3.18912,-0.207438,99.8857,-1.81577,-0.0766789,-99.8834
0.413,2.03941,-3.18923,-0.214465,99.8903,-1.81581,-0.085576,-99.8882
0.4135,2.03982,-3.18933,-0.220892,99.8949,-1.81586,-0.0945688,-99.8928
0.414,2.04024,-3.18945,-0.226765,99.8993,-1.81591,-0.103602,-99.8973
0.4145,2.04067,-3.18956,-0.232073,99.9036,-1.81596,-0.112695,-99.9017
0.415,2.04117,-3.18968,-0.236853,99.9078,-1.81602,-0.121806,-99.9059
0.4155,2.04159,-3.1898,-0.241151,99.9118,-1.81608,-0.130873,-99.9099
0.416,2.04198,-3.18992,-0.244967,99.9155,-1.81615,-0.139904,-99.9138
0.4165,2.04241,-3.19004,-0.248336,99.9191,-1.81622,-0.148852,-99.9174
0.417,2.04284,-3.19017,-0.251308,99.9225,-1.8163,-0.157651,-99.9209
0.4175,2.04326,-3.19029,-0.253885,99.9256,-1.81638,-0.1663,-99.9241
0.418,2.04364,-3.19042,-0.256106,99.9286,-1.81647,-0.17475,-99.9271
0.4185,2.0441,-3.19055,-0.258015,99.9312,-1.81656,-0.182937,-99.9299
0.419,2.04451,-3.19068,-0.25962,99.9337,-1.81665,-0.190853,-99.9324
0.4195,2.04494,-3.19081,-0.260957,99.9359,-1.81675,-0.19845,-99.9347
0.42,2.04536,-3.19094,-0.262063,99.9379,-1.81685,-0.205672,-99.9368
0.4205,2.04577,-3.19107,-0.262951,99.9397,-1.81695,-0.212505,-99.9387
0.421,2.04618,-3.1912,-0.26365,99.9413,-1.81706,-0.21891,-99.9403
0.4215,2.04662,-3.19133,-0.264193,99.9427,-1.81717,-0.224839,-99.9418
0.422,2.04703,-3.19147,-0.26459,99.9439,-1.81728,-0.23028,-99.9431
0.4225,2.04746,-3.1916,-0.264865,99.9449,-1.8174,-0.235202,-99.9442
0.423,2.0479,-3.19173,-0.265042,99.9458,-1.81752,-0.23957,-99.9452
0.4235,2.0483,-3.19186,-0.265131,99.9466,-1.81764,-0.243378,-99.946
0.424,2.04876,-3.192,-0.265148,99.9472,-1.81776,-0.246604,-99.9467
0.4245,2.04919,-3.19213,-0.265108,99.9477,-1.81789,-0.24923,-99.9474
0.425,2.04963,-3.19226,-0.265018,99.9482,-1.81801,-0.251255,-99.9479
0.4255,2.05017,-3.19239,-0.264886,99.9486,-1.81814,-0.252672,-99.9484
0.426,2.05064,-3.19253,-0.26472,99.9489,-1.81826,-0.253478,-99.9489
0.4265,2.05113,-3.19266,-0.26452,99.9493,-1.81839,-0.25368,-99.9493
0.427,2.05157,-3.19279,-0.264289,99.9497,-1.81852,-0.253284,-99.9497
0.4275,2.05202,-3.19292,-0.264028,99.95,-1.81864,-0.252301,-99.9502
0.428,2.05244,-3.19306,-0.263731,99.9505,-1.81877,-0.250749,-99.9507
0.4285,2.05288,-3.19319,-0.263393,99.951,-1.81889,-0.248645,-99.9513
0.429,2.05331,-3.19332,-0.263013,99.9515,-1.81902,-0.246011,-99.952
0.4295,2.05373,-3.19345,-0.262578,99.9522,-1.81914,-0.242876,-99.9527
0.43,2.05414,-3.19358,-0.262079,99.953,-1.81926,-0.239267,-99.9536
0.4305,2.05458,-3.19371,-0.26151,99.9539,-1.81938,-0.235212,-99.9546
0.431,2.05511,-3.19384,-0.260854,99.955,-1.8195,-0.23075,-99.9557
0.4315,2.05555,-3.19397,-0.260097,99.9562,-1.81961,-0.225914,-99.957
0.432,2.05604,-3.1941,-0.259236,99.9576,-1.81972,-0.220737,-99.9584
0.4325,2.05657,-3.19423,-0.258248,99.9591,-1.81983,-0.215263,-99.96
0.433,2.05711,-3.19436,-0.257116,99.9608,-1.81994,-0.209529,-99.9618
0.4335,2.05753,-3.19449,-0.255841,99.9627,-1.82004,-0.203567,-99.9637
0.434,2.05794,-3.19462,-0.254395,99.9648,-1.82014,-0.197426,-99.9658
0.4345,2.05842,-3.19474,-0.252763,99.967,-1.82024,-0.191143,-99.9681
0.435,2.0589,-3.19487,-0.250949,99.9694,-1.82033,-0.184745,-99.9705
0.4355,2.05933,-3.19499,-0.248923,99.9719,-1.82042,-0.178282,-99.9731
0.436,2.05982,-3.19512,-0.246673,99.9746,-1.82051,-0.171786,-99.9758
0.4365,2.06024,-3.19524,-0.244208,99.9775,-1.82059,-0.165277,-99.9787
0.437,2.06069,-3.19536,-0.241497,99.9805,-1.82068,-0.158805,-99.9817
0.4375,2.06113,-3.19548,-0.238531,99.9836,-1.82075,-0.152395,-99.9849
0.438,2.06156,-3.1956,-0.235337,99.9868,-1.82083,-0.146058,-99.9881
0.4385,2.06202,-3.19572,-0.231863,99.9902,-1.8209,-0.13984,-99.9915
0.439,2.0624,-3.19583,-0.228117,99.9936,-1.82097,-0.133757,-99.9949
0.4395,2.06289,-3.19595,-0.224092,99.9971,-1.82103,-0.12781,-99.9984
0.44,2.06336,-3.19606,-0.219803,100.001,-1.8211,-0.12204,-100.002
0.4405,2.06377,-3.19617,-0.215268,100.004,-1.82116,-0.116451,-100.006
0.441,2.06421,-3.19627,-0.210457,100.008,-1.82121,-0.111037,-100.009
0.4415,2.06465,-3.19638,-0.205382,100.011,-1.82127,-0.105831,-100.013
0.442,2.06509,-3.19648,-0.200064,100.015,-1.82132,-0.100829,-100.016
0.4425,2.06565,-3.19658,-0.194483,100.019,-1.82137,-0.0960143,-100.02
0.443,2.06616,-3.19667,-0.18866,100.022,-1.82141,-0.0914135,-100.024
0.4435,2.06731,-3.19676,-0.182619,100.026,-1.82146,-0.0870158,-100.027
0.444,2.06779,-3.19685,-0.176344,100.029,-1.8215,-0.0827979,-100.03
0.4445,2.06827,-3.19694,-0.169859,100.032,-1.82154,-0.0787779,-100.034
0.445,2.06874,-3.19702,-0.163192,100.036,-1.82158,-0.0749398,-100.037
0.4455,2.06926,-3.1971,-0.156333,100.039,-1.82162,-0.0712564,-100.04
0.446,2.06972,-3.19718,-0.149308,100.042,-1.82165,-0.0677394,-100.043
0.4465,2.07021,-3.19725,-0.142144,100.044,-1.82168,-0.0643691,-100.046
0.447,2.07071,-3.19732,-0.134839,100.047,-1.82172,-0.0611174,-100.049
0.4475,2.07127,-3.19739,-0.127418,100.05,-1.82175,-0.0579904,-100.051
0.448,2.07177,-3.19745,-0.11991,100.052,-1.82177,-0.0549677,-100.053
0.4485,2.07225,-3.19751,-0.112315,100.054,-1.8218,-0.0520227,-100.056
0.449,2.07275,-3.19756,-0.104659,100.056,-1.82183,-0.0491574,-100.058
0.4495,2.07326,-3.19761,-0.0969707,100.058,-1.82185,-0.0463528,-100.059
0.45,2.07372,-3.19766,-0.0892518,100.06,-1.82187,-0.0435862,-100.061
0.4505,2.07421,-3.1977,-0.0815289,100.061,-1.82189,-0.0408569,-100.063
0.451,2.07475,-3.19774,-0.0738261,100.062,-1.82191,-0.0381489,-100.064
0.4515,2.07523,-3.19778,-0.0661476,100.064,-1.82193,-0.0354457,-100.065
0.452,2.07572,-3.19781,-0.0585161,100.065,-1.82195,-0.0327445,-100.066
0.4525,2.07627,-3.19783,-0.0509541,100.065,-1.82196,-0.0300344,-100.067
0.453,2.07679,-3.19786,-0.0434685,100.066,-1.82198,-0.0273053,-100.067
0.4535,2.07728,-3.19788,-0.0360783,100.066,-1.82199,-0.0245537,-100.068
0.454,2.07778,-3.19789,-0.028802,100.067,-1.822,-0.0217737,-100.068
0.4545,2.07828,-3.19791,-0.0216473,100.067,-1.82201,-0.0189627,-100.068
0.455,2.07883,-3.19792,-0.0146292,100.067,-1.82202,-0.0161165,-100.068
0.4555,2.07932,-3.19792,-0.0077619,100.066,-1.82203,-0.0132347,-100.068
0.456,2.07982,-3.19792,-0.00105342,100.066,-1.82204,-0.0103207,-100.067
0.4565,2.08033,-3.19792,0.00548483,100.066,-1.82204,-0.00737106,-100.067
0.457,2.08082,-3.19792,0.0118437,100.065,-1.82204,-0.00438956,-100.066
0.4575,2.08132,-3.19791,0.0180151,100.064,-1.82204,-0.00138546,-100.066
0.458,2.08182,-3.1979,0.0239915,100.064,-1.82204,0.0016449,-100.065
0.4585,2.08241,-3.19789,0.0297679,100.063,-1.82204,0.00469377,-100.064
0.459,2.08287,-3.19787,0.0353366,100.062,-1.82204,0.00774765,-100.063
0.4595,2.0833,-3.19785,0.0406938,100.061,-1.82203,0.0108111,-100.062
0.46,2.08376,-3.19783,0.0458391,100.059,-1.82203,0.0138741,-100.061
0.4605,2.0842,-3.19781,0.0507639,100.058,-1.82202,0.0169201,-100.059
0.461,2.08465,-3.19778,0.0554685,100.057,-1.82201,0.0199547,-100.058
0.4615,2.0851,-3.19775,0.059956,100.056,-1.822,0.0229667,-100.057
0.462,2.08556,-3.19772,0.0642177,100.054,-1.82199,0.0259384,-100.055
0.4625,2.08601,-3.19769,0.0682573,100.053,-1.82197,0.0288768,-100.054
0.463,2.08648,-3.19765,0.0720792,100.051,-1.82196,0.0317707,-100.052
0.4635,2.08693,-3.19761,0.075678,100.05,-1.82194,0.0346025,-100.051
0.464,2.0874,-3.19757,0.0790588,100.048,-1.82193,0.0373809,-100.049
0.4645,2.08785,-3.19753,0.0822306,100.047,-1.82191,0.0400957,-100.048
0.465,2.08831,-3.19749,0.0851837,100.045,-1.82189,0.0427304,-100.046
0.4655,2.0888,-3.19745,0.0879271,100.044,-1.82186,0.0452956,-100.045
0.466,2.08925,-3.1974,0.0904708,100.042,-1.82184,0.0477826,-100.043
0.4665,2.08972,-3.19736,0.092807,100.041,-1.82182,0.0501768,-100.041
0.467,2.09019,-3.19731,0.0949456,100.039,-1.82179,0.0524904,-100.04
0.4675,2.09066,-3.19726,0.0968956,100.038,-1.82176,0.0547164,-100.038
0.468,2.09112,-3.19721,0.0986536,100.036,-1.82173,0.0568424,-100.037
0.4685,2.09166,-3.19717,0.100229,100.035,-1.82171,0.0588819,-100.035
0.469,2.09215,-3.19711,0.101632,100.033,-1.82168,0.0608297,-100.034
0.4695,2.09268,-3.19706,0.102859,100.032,-1.82165,0.0626753,-100.032
0.47,2.09321,-3.19701,0.103919,100.03,-1.82161,0.0644329,-100.031
0.4705,2.09377,-3.19696,0.104824,100.029,-1.82158,0.0660988,-100.029
0.471,2.09425,-3.19691,0.105571,100.028,-1.82155,0.0676641,-100.028
0.4715,2.09481,-3.19685,0.106169,100.026,-1.82151,0.0691432,-100.027
0.472,2.09534,-3.1968,0.106629,100.025,-1.82148,0.0705331,-100.025
0.4725,2.09577,-3.19675,0.106949,100.024,-1.82144,0.0718264,-100.024
0.473,2.09624,-3.19669,0.10714,100.023,-1.82141,0.0730365,-100.023
0.4735,2.09672,-3.19664,0.107211,100.021,-1.82137,0.0741609,-100.022
0.474,2.09719,-3.19659,0.107161,100.02,-1.82133,0.0751932,-100.02
0.4745,2.09765,-3.19653,0.107,100.019,-1.82129,0.0761452,-100.019
0.475,2.09815,-3.19648,0.106738,100.018,-1.82126,0.0770145,-100.018
0.4755,2.09862,-3.19643,0.106374,100.017,-1.82122,0.0777949,-100.017
0.476,2.09909,-3.19637,0.105916,100.016,-1.82118,0.0784964,-100.016
0.4765,2.09955,-3.19632,0.105375,100.015,-1.82114,0.0791163,-100.015
0.477,2.10002,-3.19627,0.104751,100.014,-1.8211,0.0796484,-100.014
0.4775,2.10049,-3.19622,0.10405,100.013,-1.82106,0.0801008,-100.013
0.478,2.10096,-3.19616,0.103283,100.013,-1.82102,0.0804702,-100.012
0.4785,2.10151,-3.19611,0.10245,100.012,-1.82098,0.0807504,-100.012
0.479,2.10193,-3.19606,0.101557,100.011,-1.82094,0.0809474,-100.011
0.4795,2.10254,-3.19601,0.100612,100.01,-1.8209,0.0810576,-100.01
0.48,2.10297,-3.19596,0.0996163,100.01,-1.82086,0.0810751,-100.01
0.4805,2.10342,-3.19591,0.0985753,100.009,-1.82082,0.081004,-100.009
0.481,2.10398,-3.19586,0.0974964,100.008,-1.82078,0.0808405,-100.008
0.4815,2.10455,-3.19581,0.0963789,100.008,-1.82074,0.0805793,-100.008
0.482,2.10499,-3.19577,0.0952284,100.007,-1.8207,0.0802232,-100.007
0.4825,2.10558,-3.19572,0.0940506,100.007,-1.82066,0.0797689,-100.007
0.483,2.10619,-3.19567,0.0928448,100.006,-1.82062,0.0792117,-100.006
0.4835,2.10667,-3.19563,0.0916152,100.006,-1.82058,0.0785541,-100.006
0.484,2.10722,-3.19558,0.0903663,100.005,-1.82054,0.0777933,-100.005
0.4845,2.10765,-3.19554,0.0890967,100.005,-1.8205,0.0769262,-100.005
0.485,2.10806,-3.19549,0.0878095,100.005,-1.82046,0.0759553,-100.004
0.4855,2.1086,-3.19545,0.0865079,100.004,-1.82042,0.0748793,-100.004
0.486,2.10917,-3.1954,0.0851898,100.004,-1.82039,0.0736965,-100.003
0.4865,2.10979,-3.19536,0.0838571,100.003,-1.82035,0.0724103,-100.003
0.487,2.11042,-3.19532,0.0825119,100.003,-1.82031,0.0710213,-100.003
0.4875,2.11094,-3.19528,0.0811511,100.002,-1.82028,0.0695295,-100.002
0.488,2.11145,-3.19524,0.0797758,100.002,-1.82024,0.0679398,-100.002
0.4885,2.11196,-3.1952,0.0783871,100.002,-1.82021,0.0662547,-100.001
0.489,2.11247,-3.19516,0.0769809,100.001,-1.82018,0.0644761,-100.001
0.4895,2.11294,-3.19512,0.0755575,100.001,-1.82015,0.0626108,-100
0.49,2.11345,-3.19509,0.0741175,100,-1.82011,0.0606631,-99.9998
0.4905,2.11385,-3.19505,0.0726558,99.9997,-1.82009,0.0586362,-99.9993
0.491,2.11441,-3.19501,0.0711721,99.9992,-1.82006,0.0565396,-99.9987
0.4915,2.11491,-3.19498,0.069667,99.9987,-1.82003,0.054379,-99.9982
0.492,2.11541,-3.19494,0.0681343,99.9981,-1.82,0.0521599,-99.9976
0.4925,2.11591,-3.19491,0.0665738,99.9975,-1.81998,0.0498919,-99.997
0.493,2.11645,-3.19488,0.064986,99.9969,-1.81995,0.0475824,-99.9963
0.4935,2.11695,-3.19484,0.0633644,99.9962,-1.81993,0.0452374,-99.9957
0.494,2.11747,-3.19481,0.0617088,99.9955,-1.81991,0.042869,-99.995
0.4945,2.11798,-3.19478,0.0600202,99.9948,-1.81989,0.0404846,-99.9942
0.495,2.11854,-3.19475,0.0582919,99.9941,-1.81987,0.0380902,-99.9935
0.4955,2.11903,-3.19473,0.0565241,99.9933,-1.81985,0.0356989,-99.9928
0.496,2.11952,-3.1947,0.054719,99.9925,-1.81983,0.033318,-99.992
0.4965,2.12,-3.19467,0.0528693,99.9918,-1.81981,0.0309529,-99.9912
0.497,2.12049,-3.19464,0.0509766,99.9909,-1.8198,0.0286167,-99.9904
0.4975,2.12099,-3.19462,0.0490437,99.9901,-1.81979,0.026316,-99.9895
