"time","fmi1.P.R[cG][cG](1) [m]","fmi1.P.R[cG][cG](2) [m]","fmi1.P.R[cG][cG](3) [m]","fmi1.P.phi[cG](1) [rad]","fmi1.P.phi[cG](2) [rad]","fmi1.P.phi[cG](3) [rad]","fmi1.P.A(1,1) [-]","fmi1.P.A(1,2) [-]","fmi1.P.A(1,3) [-]","fmi1.P.A(2,1) [-]","fmi1.P.A(2,2) [-]","fmi1.P.A(2,3) [-]","fmi1.P.A(3,1) [-]","fmi1.P.A(3,2) [-]","fmi1.P.A(3,3) [-]","fmi1.P.vR[cG][cG,cG](1) [m/s]","fmi1.P.vR[cG][cG,cG](2) [m/s]","fmi1.P.vR[cG][cG,cG](3) [m/s]","fmi1.P.Omega[cG][cG](1) [rad/s]","fmi1.P.Omega[cG][cG](2) [rad/s]","fmi1.P.Omega[cG][cG](3) [rad/s]","fmi1.P.F_tie[cG](1) [N]","fmi1.P.F_tie[cG](2) [N]","fmi1.P.F_tie[cG](3) [N]","fmi1.P.M_tie[cG][cG](1) [Nm]","fmi1.P.M_tie[cG][cG](2) [Nm]","fmi1.P.M_tie[cG][cG](3) [Nm]","fmi2.P.R[cG][cG](1) [m]","fmi2.P.R[cG][cG](2) [m]","fmi2.P.R[cG][cG](3) [m]","fmi2.P.phi[cG](1) [rad]","fmi2.P.phi[cG](2) [rad]","fmi2.P.phi[cG](3) [rad]","fmi2.P.A(1,1) [-]","fmi2.P.A(1,2) [-]","fmi2.P.A(1,3) [-]","fmi2.P.A(2,1) [-]","fmi2.P.A(2,2) [-]","fmi2.P.A(2,3) [-]","fmi2.P.A(3,1) [-]","fmi2.P.A(3,2) [-]","fmi2.P.A(3,3) [-]","fmi2.P.vR[cG][cG,cG](1) [m/s]","fmi2.P.vR[cG][cG,cG](2) [m/s]","fmi2.P.vR[cG][cG,cG](3) [m/s]","fmi2.P.Omega[cG][cG](1) [rad/s]","fmi2.P.Omega[cG][cG](2) [rad/s]","fmi2.P.Omega[cG][cG](3) [rad/s]","fmi2.P.F_tie[cG](1) [N]","fmi2.P.F_tie[cG](2) [N]","fmi2.P.F_tie[cG](3) [N]","fmi2.P.M_tie[cG][cG](1) [Nm]","fmi2.P.M_tie[cG][cG](2) [Nm]","fmi2.P.M_tie[cG][cG](3) [Nm]"
0.1349,-0.0626041,0.496065,0,0,0,0,0.124952,0,0,0.124952,0,0,0.124952,0,0,-0.7268,-0.0917232,0,1.46513,0,0,-170.542,631.94,0,0,0,0,-0.0626145,0.496074,0,0,0,0,0.395065,0,0,0.395065,0,0,0.395065,0,0,-0.726792,-0.0917548,0,3.83725,0,0,484.981,-415.224,0,0,0,0
0.135,-0.0626767,0.496056,0,0,0,0,0.125684,0,0,0.125684,0,0,0.125684,0,0,-0.726991,-0.0918553,0,1.46554,0,0,-170.629,631.804,0,0,0,0,-0.0626872,0.496065,0,0,0,0,0.396984,0,0,0.396984,0,0,0.396984,0,0,-0.726983,-0.0918869,0,3.8366,0,0,484.81,-414.976,0,0,0,0
0.1351,-0.0627495,0.496047,0,0,0,0,0.125684,0,0,0.125684,0,0,0.125684,0,0,-0.727181,-0.0919879,0,1.46595,0,0,-170.673,631.68,0,0,0,0,-0.0627599,0.496055,0,0,0,0,0.396984,0,0,0.396984,0,0,0.396984,0,0,-0.727174,-0.0920194,0,3.83593,0,0,484.661,-414.723,0,0,0,0
0.1352,-0.0628222,0.496038,0,0,0,0,0.125684,0,0,0.125684,0,0,0.125684,0,0,-0.727372,-0.0921204,0,1.46636,0,0,-170.717,631.556,0,0,0,0,-0.0628327,0.496046,0,0,0,0,0.396984,0,0,0.396984,0,0,0.396984,0,0,-0.727364,-0.0921518,0,3.83527,0,0,484.512,-414.47,0,0,0,0
0.1353,-0.062895,0.496028,0,0,0,0,0.125684,0,0,0.125684,0,0,0.125684,0,0,-0.727562,-0.092253,0,1.46678,0,0,-170.761,631.431,0,0,0,0,-0.0629054,0.496037,0,0,0,0,0.396984,0,0,0.396984,0,0,0.396984,0,0,-0.727554,-0.0922843,0,3.83461,0,0,484.363,-414.218,0,0,0,0
0.1354,-0.0629677,0.496019,0,0,0,0,0.125684,0,0,0.125684,0,0,0.125684,0,0,-0.727753,-0.0923855,0,1.46719,0,0,-170.805,631.307,0,0,0,0,-0.0629782,0.496028,0,0,0,0,0.396984,0,0,0.396984,0,0,0.396984,0,0,-0.727745,-0.0924168,0,3.83394,0,0,484.214,-413.965,0,0,0,0
0.1355,-0.0630405,0.49601,0,0,0,0,0.126417,0,0,0.126417,0,0,0.126417,0,0,-0.727943,-0.0925181,0,1.4676,0,0,-170.85,631.183,0,0,0,0,-0.0630509,0.496018,0,0,0,0,0.398902,0,0,0.398902,0,0,0.398902,0,0,-0.727935,-0.0925493,0,3.83328,0,0,484.065,-413.712,0,0,0,0
0.1356,-0.0631133,0.496001,0,0,0,0,0.126417,0,0,0.126417,0,0,0.126417,0,0,-0.728133,-0.092651,0,1.46801,0,0,-170.907,631.06,0,0,0,0,-0.0631237,0.496009,0,0,0,0,0.398902,0,0,0.398902,0,0,0.398902,0,0,-0.728125,-0.0926821,0,3.83261,0,0,483.935,-413.458,0,0,0,0
0.1357,-0.0631862,0.495991,0,0,0,0,0.126417,0,0,0.126417,0,0,0.126417,0,0,-0.728323,-0.0927839,0,1.46842,0,0,-170.965,630.937,0,0,0,0,-0.0631966,0.496,0,0,0,0,0.398902,0,0,0.398902,0,0,0.398902,0,0,-0.728315,-0.092815,0,3.83194,0,0,483.804,-413.205,0,0,0,0
0.1358,-0.063259,0.495982,0,0,0,0,0.126417,0,0,0.126417,0,0,0.126417,0,0,-0.728512,-0.0929168,0,1.46883,0,0,-171.023,630.814,0,0,0,0,-0.0632694,0.495991,0,0,0,0,0.398902,0,0,0.398902,0,0,0.398902,0,0,-0.728505,-0.0929478,0,3.83127,0,0,483.673,-412.951,0,0,0,0
0.1359,-0.0633319,0.495973,0,0,0,0,0.126417,0,0,0.126417,0,0,0.126417,0,0,-0.728702,-0.0930497,0,1.46924,0,0,-171.08,630.691,0,0,0,0,-0.0633423,0.495981,0,0,0,0,0.398902,0,0,0.398902,0,0,0.398902,0,0,-0.728695,-0.0930806,0,3.8306,0,0,483.542,-412.698,0,0,0,0
0.136,-0.0634047,0.495964,0,0,0,0,0.127152,0,0,0.127152,0,0,0.127152,0,0,-0.728892,-0.0931826,0,1.46965,0,0,-171.138,630.568,0,0,0,0,-0.0634151,0.495972,0,0,0,0,0.400817,0,0,0.400817,0,0,0.400817,0,0,-0.728884,-0.0932135,0,3.82994,0,0,483.412,-412.445,0,0,0,0
0.1361,-0.0634776,0.495954,0,0,0,0,0.127152,0,0,0.127152,0,0,0.127152,0,0,-0.729081,-0.0933159,0,1.47006,0,0,-171.213,630.439,0,0,0,0,-0.063488,0.495963,0,0,0,0,0.400817,0,0,0.400817,0,0,0.400817,0,0,-0.729074,-0.0933467,0,3.82926,0,0,483.234,-412.201,0,0,0,0
0.1362,-0.0635506,0.495945,0,0,0,0,0.127152,0,0,0.127152,0,0,0.127152,0,0,-0.72927,-0.0934491,0,1.47047,0,0,-171.287,630.31,0,0,0,0,-0.063561,0.495953,0,0,0,0,0.400817,0,0,0.400817,0,0,0.400817,0,0,-0.729263,-0.0934799,0,3.82859,0,0,483.057,-411.958,0,0,0,0
0.1363,-0.0636235,0.495935,0,0,0,0,0.127152,0,0,0.127152,0,0,0.127152,0,0,-0.729459,-0.0935824,0,1.47087,0,0,-171.362,630.181,0,0,0,0,-0.0636339,0.495944,0,0,0,0,0.400817,0,0,0.400817,0,0,0.400817,0,0,-0.729452,-0.0936132,0,3.82791,0,0,482.879,-411.714,0,0,0,0
0.1364,-0.0636964,0.495926,0,0,0,0,0.127152,0,0,0.127152,0,0,0.127152,0,0,-0.729648,-0.0937157,0,1.47128,0,0,-171.436,630.052,0,0,0,0,-0.0637069,0.495935,0,0,0,0,0.400817,0,0,0.400817,0,0,0.400817,0,0,-0.729641,-0.0937464,0,3.82724,0,0,482.702,-411.47,0,0,0,0
0.1365,-0.0637694,0.495917,0,0,0,0,0.127887,0,0,0.127887,0,0,0.127887,0,0,-0.729837,-0.0938489,0,1.47169,0,0,-171.51,629.923,0,0,0,0,-0.0637798,0.495925,0,0,0,0,0.402731,0,0,0.402731,0,0,0.402731,0,0,-0.72983,-0.0938797,0,3.82657,0,0,482.525,-411.227,0,0,0,0
0.1366,-0.0638424,0.495907,0,0,0,0,0.127887,0,0,0.127887,0,0,0.127887,0,0,-0.730026,-0.0939826,0,1.4721,0,0,-171.58,629.799,0,0,0,0,-0.0638528,0.495916,0,0,0,0,0.402731,0,0,0.402731,0,0,0.402731,0,0,-0.730019,-0.0940133,0,3.82589,0,0,482.379,-410.977,0,0,0,0
0.1367,-0.0639154,0.495898,0,0,0,0,0.127887,0,0,0.127887,0,0,0.127887,0,0,-0.730214,-0.0941162,0,1.47251,0,0,-171.65,629.675,0,0,0,0,-0.0639259,0.495906,0,0,0,0,0.402731,0,0,0.402731,0,0,0.402731,0,0,-0.730207,-0.094147,0,3.82521,0,0,482.233,-410.727,0,0,0,0
0.1368,-0.0639885,0.495889,0,0,0,0,0.127887,0,0,0.127887,0,0,0.127887,0,0,-0.730403,-0.0942499,0,1.47292,0,0,-171.72,629.551,0,0,0,0,-0.0639989,0.495897,0,0,0,0,0.402731,0,0,0.402731,0,0,0.402731,0,0,-0.730396,-0.0942806,0,3.82453,0,0,482.087,-410.477,0,0,0,0
0.1369,-0.0640615,0.495879,0,0,0,0,0.127887,0,0,0.127887,0,0,0.127887,0,0,-0.730591,-0.0943836,0,1.47333,0,0,-171.79,629.427,0,0,0,0,-0.0640719,0.495888,0,0,0,0,0.402731,0,0,0.402731,0,0,0.402731,0,0,-0.730584,-0.0944143,0,3.82385,0,0,481.942,-410.227,0,0,0,0
0.137,-0.0641345,0.49587,0,0,0,0,0.128623,0,0,0.128623,0,0,0.128623,0,0,-0.73078,-0.0945172,0,1.47373,0,0,-171.86,629.303,0,0,0,0,-0.0641449,0.495878,0,0,0,0,0.404644,0,0,0.404644,0,0,0.404644,0,0,-0.730773,-0.0945479,0,3.82317,0,0,481.796,-409.977,0,0,0,0
0.1371,-0.0642077,0.49586,0,0,0,0,0.128623,0,0,0.128623,0,0,0.128623,0,0,-0.730968,-0.0946512,0,1.47414,0,0,-171.908,629.183,0,0,0,0,-0.0642181,0.495869,0,0,0,0,0.404644,0,0,0.404644,0,0,0.404644,0,0,-0.730961,-0.0946819,0,3.82249,0,0,481.67,-409.724,0,0,0,0
0.1372,-0.0642808,0.495851,0,0,0,0,0.128623,0,0,0.128623,0,0,0.128623,0,0,-0.731155,-0.0947852,0,1.47455,0,0,-171.955,629.063,0,0,0,0,-0.0642912,0.495859,0,0,0,0,0.404644,0,0,0.404644,0,0,0.404644,0,0,-0.731148,-0.094816,0,3.82181,0,0,481.543,-409.47,0,0,0,0
0.1373,-0.0643539,0.495841,0,0,0,0,0.128623,0,0,0.128623,0,0,0.128623,0,0,-0.731343,-0.0949193,0,1.47495,0,0,-172.003,628.943,0,0,0,0,-0.0643643,0.49585,0,0,0,0,0.404644,0,0,0.404644,0,0,0.404644,0,0,-0.731336,-0.09495,0,3.82112,0,0,481.417,-409.216,0,0,0,0
0.1374,-0.064427,0.495832,0,0,0,0,0.128623,0,0,0.128623,0,0,0.128623,0,0,-0.731531,-0.0950533,0,1.47536,0,0,-172.05,628.823,0,0,0,0,-0.0644374,0.49584,0,0,0,0,0.404644,0,0,0.404644,0,0,0.404644,0,0,-0.731524,-0.095084,0,3.82044,0,0,481.291,-408.962,0,0,0,0
0.1375,-0.0645002,0.495822,0,0,0,0,0.129361,0,0,0.129361,0,0,0.129361,0,0,-0.731719,-0.0951873,0,1.47577,0,0,-172.098,628.703,0,0,0,0,-0.0645106,0.495831,0,0,0,0,0.406555,0,0,0.406555,0,0,0.406555,0,0,-0.731712,-0.095218,0,3.81975,0,0,481.164,-408.708,0,0,0,0
0.1376,-0.0645734,0.495813,0,0,0,0,0.129361,0,0,0.129361,0,0,0.129361,0,0,-0.731906,-0.0953217,0,1.47617,0,0,-172.176,628.573,0,0,0,0,-0.0645838,0.495821,0,0,0,0,0.406555,0,0,0.406555,0,0,0.406555,0,0,-0.731899,-0.0953524,0,3.81907,0,0,481.019,-408.466,0,0,0,0
0.1377,-0.0646466,0.495803,0,0,0,0,0.129361,0,0,0.129361,0,0,0.129361,0,0,-0.732093,-0.095456,0,1.47658,0,0,-172.254,628.444,0,0,0,0,-0.064657,0.495812,0,0,0,0,0.406555,0,0,0.406555,0,0,0.406555,0,0,-0.732087,-0.0954867,0,3.81838,0,0,480.874,-408.224,0,0,0,0
0.1378,-0.0647198,0.495794,0,0,0,0,0.129361,0,0,0.129361,0,0,0.129361,0,0,-0.73228,-0.0955904,0,1.47699,0,0,-172.332,628.314,0,0,0,0,-0.0647302,0.495802,0,0,0,0,0.406555,0,0,0.406555,0,0,0.406555,0,0,-0.732274,-0.0956211,0,3.81769,0,0,480.729,-407.982,0,0,0,0
0.1379,-0.064793,0.495784,0,0,0,0,0.129361,0,0,0.129361,0,0,0.129361,0,0,-0.732467,-0.0957248,0,1.47739,0,0,-172.411,628.184,0,0,0,0,-0.0648034,0.495792,0,0,0,0,0.406555,0,0,0.406555,0,0,0.406555,0,0,-0.732461,-0.0957554,0,3.817,0,0,480.583,-407.74,0,0,0,0
0.138,-0.0648663,0.495775,0,0,0,0,0.130099,0,0,0.130099,0,0,0.130099,0,0,-0.732654,-0.0958592,0,1.4778,0,0,-172.489,628.055,0,0,0,0,-0.0648767,0.495783,0,0,0,0,0.408464,0,0,0.408464,0,0,0.408464,0,0,-0.732649,-0.0958898,0,3.81631,0,0,480.438,-407.498,0,0,0,0
0.1381,-0.0649396,0.495765,0,0,0,0,0.130099,0,0,0.130099,0,0,0.130099,0,0,-0.732841,-0.0959939,0,1.4782,0,0,-172.565,627.926,0,0,0,0,-0.06495,0.495773,0,0,0,0,0.408464,0,0,0.408464,0,0,0.408464,0,0,-0.732835,-0.0960243,0,3.81562,0,0,480.3,-407.282,0,0,0,0
0.1382,-0.0650129,0.495755,0,0,0,0,0.130099,0,0,0.130099,0,0,0.130099,0,0,-0.733028,-0.0961287,0,1.47861,0,0,-172.642,627.798,0,0,0,0,-0.0650233,0.495764,0,0,0,0,0.408464,0,0,0.408464,0,0,0.408464,0,0,-0.733022,-0.0961587,0,3.81493,0,0,480.161,-407.065,0,0,0,0
0.1383,-0.0650862,0.495746,0,0,0,0,0.130099,0,0,0.130099,0,0,0.130099,0,0,-0.733214,-0.0962635,0,1.47901,0,0,-172.718,627.67,0,0,0,0,-0.0650966,0.495754,0,0,0,0,0.408464,0,0,0.408464,0,0,0.408464,0,0,-0.733209,-0.0962932,0,3.81424,0,0,480.023,-406.848,0,0,0,0
0.1384,-0.0651595,0.495736,0,0,0,0,0.130099,0,0,0.130099,0,0,0.130099,0,0,-0.733401,-0.0963983,0,1.47942,0,0,-172.794,627.541,0,0,0,0,-0.0651699,0.495744,0,0,0,0,0.408464,0,0,0.408464,0,0,0.408464,0,0,-0.733396,-0.0964277,0,3.81355,0,0,479.884,-406.632,0,0,0,0
0.1385,-0.0652328,0.495726,0,0,0,0,0.130839,0,0,0.130839,0,0,0.130839,0,0,-0.733588,-0.096533,0,1.47982,0,0,-172.871,627.413,0,0,0,0,-0.0652432,0.495735,0,0,0,0,0.410371,0,0,0.410371,0,0,0.410371,0,0,-0.733582,-0.0965622,0,3.81286,0,0,479.746,-406.415,0,0,0,0
0.1386,-0.0653062,0.495717,0,0,0,0,0.130839,0,0,0.130839,0,0,0.130839,0,0,-0.733774,-0.0966682,0,1.48023,0,0,-172.928,627.297,0,0,0,0,-0.0653166,0.495725,0,0,0,0,0.410371,0,0,0.410371,0,0,0.410371,0,0,-0.733768,-0.0966975,0,3.81216,0,0,479.633,-406.146,0,0,0,0
0.1387,-0.0653796,0.495707,0,0,0,0,0.130839,0,0,0.130839,0,0,0.130839,0,0,-0.73396,-0.0968033,0,1.48063,0,0,-172.984,627.18,0,0,0,0,-0.06539,0.495715,0,0,0,0,0.410371,0,0,0.410371,0,0,0.410371,0,0,-0.733954,-0.0968328,0,3.81146,0,0,479.521,-405.876,0,0,0,0
0.1388,-0.065453,0.495697,0,0,0,0,0.130839,0,0,0.130839,0,0,0.130839,0,0,-0.734146,-0.0969385,0,1.48104,0,0,-173.041,627.064,0,0,0,0,-0.0654634,0.495706,0,0,0,0,0.410371,0,0,0.410371,0,0,0.410371,0,0,-0.73414,-0.0969681,0,3.81077,0,0,479.409,-405.607,0,0,0,0
0.1389,-0.0655264,0.495688,0,0,0,0,0.130839,0,0,0.130839,0,0,0.130839,0,0,-0.734332,-0.0970736,0,1.48144,0,0,-173.098,626.948,0,0,0,0,-0.0655368,0.495696,0,0,0,0,0.410371,0,0,0.410371,0,0,0.410371,0,0,-0.734327,-0.0971034,0,3.81007,0,0,479.296,-405.338,0,0,0,0
0.139,-0.0655998,0.495678,0,0,0,0,0.131579,0,0,0.131579,0,0,0.131579,0,0,-0.734518,-0.0972087,0,1.48184,0,0,-173.155,626.831,0,0,0,0,-0.0656102,0.495686,0,0,0,0,0.412277,0,0,0.412277,0,0,0.412277,0,0,-0.734513,-0.0972386,0,3.80937,0,0,479.184,-405.068,0,0,0,0
0.1391,-0.0656733,0.495668,0,0,0,0,0.131579,0,0,0.131579,0,0,0.131579,0,0,-0.734703,-0.0973442,0,1.48225,0,0,-173.229,626.746,0,0,0,0,-0.0656837,0.495677,0,0,0,0,0.412277,0,0,0.412277,0,0,0.412277,0,0,-0.734698,-0.0973742,0,3.80867,0,0,479.063,-404.818,0,0,0,0
0.1392,-0.0657468,0.495658,0,0,0,0,0.131579,0,0,0.131579,0,0,0.131579,0,0,-0.734888,-0.0974798,0,1.48265,0,0,-173.304,626.661,0,0,0,0,-0.0657572,0.495667,0,0,0,0,0.412277,0,0,0.412277,0,0,0.412277,0,0,-0.734884,-0.0975097,0,3.80797,0,0,478.942,-404.567,0,0,0,0
0.1393,-0.0658203,0.495649,0,0,0,0,0.131579,0,0,0.131579,0,0,0.131579,0,0,-0.735074,-0.0976153,0,1.48305,0,0,-173.378,626.577,0,0,0,0,-0.0658307,0.495657,0,0,0,0,0.412277,0,0,0.412277,0,0,0.412277,0,0,-0.735069,-0.0976452,0,3.80727,0,0,478.822,-404.316,0,0,0,0
0.1394,-0.0658938,0.495639,0,0,0,0,0.131579,0,0,0.131579,0,0,0.131579,0,0,-0.735259,-0.0977508,0,1.48346,0,0,-173.453,626.492,0,0,0,0,-0.0659042,0.495647,0,0,0,0,0.412277,0,0,0.412277,0,0,0.412277,0,0,-0.735255,-0.0977808,0,3.80656,0,0,478.701,-404.066,0,0,0,0
0.1395,-0.0659673,0.495629,0,0,0,0,0.13232,0,0,0.13232,0,0,0.13232,0,0,-0.735444,-0.0978863,0,1.48386,0,0,-173.527,626.407,0,0,0,0,-0.0659777,0.495638,0,0,0,0,0.41418,0,0,0.41418,0,0,0.41418,0,0,-0.73544,-0.0979163,0,3.80586,0,0,478.58,-403.815,0,0,0,0
0.1396,-0.0660409,0.495619,0,0,0,0,0.13232,0,0,0.13232,0,0,0.13232,0,0,-0.735629,-0.0980221,0,1.48426,0,0,-173.624,626.253,0,0,0,0,-0.0660513,0.495628,0,0,0,0,0.41418,0,0,0.41418,0,0,0.41418,0,0,-0.735625,-0.0980518,0,3.80516,0,0,478.456,-403.61,0,0,0,0
0.1397,-0.0661145,0.49561,0,0,0,0,0.13232,0,0,0.13232,0,0,0.13232,0,0,-0.735814,-0.098158,0,1.48466,0,0,-173.72,626.1,0,0,0,0,-0.0661249,0.495618,0,0,0,0,0.41418,0,0,0.41418,0,0,0.41418,0,0,-0.73581,-0.0981873,0,3.80446,0,0,478.332,-403.405,0,0,0,0
0.1398,-0.0661881,0.4956,0,0,0,0,0.13232,0,0,0.13232,0,0,0.13232,0,0,-0.735998,-0.0982939,0,1.48507,0,0,-173.816,625.946,0,0,0,0,-0.0661985,0.495608,0,0,0,0,0.41418,0,0,0.41418,0,0,0.41418,0,0,-0.735995,-0.0983229,0,3.80375,0,0,478.209,-403.2,0,0,0,0
0.1399,-0.0662617,0.49559,0,0,0,0,0.13232,0,0,0.13232,0,0,0.13232,0,0,-0.736183,-0.0984298,0,1.48547,0,0,-173.912,625.793,0,0,0,0,-0.0662721,0.495598,0,0,0,0,0.41418,0,0,0.41418,0,0,0.41418,0,0,-0.73618,-0.0984584,0,3.80305,0,0,478.085,-402.995,0,0,0,0
0.14,-0.0663353,0.49558,0,0,0,0,0.133063,0,0,0.133063,0,0,0.133063,0,0,-0.736368,-0.0985656,0,1.48587,0,0,-174.008,625.639,0,0,0,0,-0.0663457,0.495588,0,0,0,0,0.416082,0,0,0.416082,0,0,0.416082,0,0,-0.736365,-0.0985939,0,3.80235,0,0,477.962,-402.789,0,0,0,0
0.1401,-0.066409,0.49557,0,0,0,0,0.133063,0,0,0.133063,0,0,0.133063,0,0,-0.736552,-0.0987019,0,1.48627,0,0,-174.072,625.516,0,0,0,0,-0.0664194,0.495579,0,0,0,0,0.416082,0,0,0.416082,0,0,0.416082,0,0,-0.73655,-0.0987305,0,3.80164,0,0,477.855,-402.541,0,0,0,0
0.1402,-0.0664827,0.49556,0,0,0,0,0.133063,0,0,0.133063,0,0,0.133063,0,0,-0.736737,-0.0988382,0,1.48667,0,0,-174.136,625.393,0,0,0,0,-0.066493,0.495569,0,0,0,0,0.416082,0,0,0.416082,0,0,0.416082,0,0,-0.736734,-0.098867,0,3.80093,0,0,477.748,-402.292,0,0,0,0
0.1403,-0.0665563,0.49555,0,0,0,0,0.133063,0,0,0.133063,0,0,0.133063,0,0,-0.736921,-0.0989745,0,1.48708,0,0,-174.2,625.27,0,0,0,0,-0.0665667,0.495559,0,0,0,0,0.416082,0,0,0.416082,0,0,0.416082,0,0,-0.736918,-0.0990035,0,3.80021,0,0,477.641,-402.044,0,0,0,0
0.1404,-0.06663,0.495541,0,0,0,0,0.133063,0,0,0.133063,0,0,0.133063,0,0,-0.737105,-0.0991108,0,1.48748,0,0,-174.264,625.147,0,0,0,0,-0.0666404,0.495549,0,0,0,0,0.416082,0,0,0.416082,0,0,0.416082,0,0,-0.737102,-0.09914,0,3.7995,0,0,477.535,-401.795,0,0,0,0
0.1405,-0.0667037,0.495531,0,0,0,0,0.133806,0,0,0.133806,0,0,0.133806,0,0,-0.73729,-0.0992471,0,1.48788,0,0,-174.328,625.024,0,0,0,0,-0.0667141,0.495539,0,0,0,0,0.417983,0,0,0.417983,0,0,0.417983,0,0,-0.737287,-0.0992766,0,3.79879,0,0,477.428,-401.547,0,0,0,0
0.1406,-0.0667775,0.495521,0,0,0,0,0.133806,0,0,0.133806,0,0,0.133806,0,0,-0.737473,-0.0993837,0,1.48828,0,0,-174.393,624.97,0,0,0,0,-0.0667879,0.495529,0,0,0,0,0.417983,0,0,0.417983,0,0,0.417983,0,0,-0.737471,-0.0994133,0,3.79808,0,0,477.346,-401.267,0,0,0,0
0.1407,-0.0668513,0.495511,0,0,0,0,0.133806,0,0,0.133806,0,0,0.133806,0,0,-0.737657,-0.0995204,0,1.48868,0,0,-174.458,624.916,0,0,0,0,-0.0668616,0.495519,0,0,0,0,0.417983,0,0,0.417983,0,0,0.417983,0,0,-0.737654,-0.0995501,0,3.79737,0,0,477.264,-400.987,0,0,0,0
0.1408,-0.0669251,0.495501,0,0,0,0,0.133806,0,0,0.133806,0,0,0.133806,0,0,-0.737841,-0.0996571,0,1.48908,0,0,-174.523,624.862,0,0,0,0,-0.0669354,0.495509,0,0,0,0,0.417983,0,0,0.417983,0,0,0.417983,0,0,-0.737838,-0.0996868,0,3.79665,0,0,477.183,-400.707,0,0,0,0
0.1409,-0.0669989,0.495491,0,0,0,0,0.133806,0,0,0.133806,0,0,0.133806,0,0,-0.738025,-0.0997938,0,1.48948,0,0,-174.588,624.808,0,0,0,0,-0.0670092,0.495499,0,0,0,0,0.417983,0,0,0.417983,0,0,0.417983,0,0,-0.738022,-0.0998235,0,3.79594,0,0,477.101,-400.427,0,0,0,0
0.141,-0.0670727,0.495481,0,0,0,0,0.134551,0,0,0.134551,0,0,0.134551,0,0,-0.738209,-0.0999304,0,1.48988,0,0,-174.653,624.755,0,0,0,0,-0.067083,0.495489,0,0,0,0,0.419881,0,0,0.419881,0,0,0.419881,0,0,-0.738206,-0.0999603,0,3.79522,0,0,477.019,-400.147,0,0,0,0
0.1411,-0.0671465,0.495471,0,0,0,0,0.134551,0,0,0.134551,0,0,0.134551,0,0,-0.738392,-0.100067,0,1.49028,0,0,-174.724,624.605,0,0,0,0,-0.0671568,0.495479,0,0,0,0,0.419881,0,0,0.419881,0,0,0.419881,0,0,-0.738389,-0.100097,0,3.79451,0,0,476.908,-399.907,0,0,0,0
0.1412,-0.0672204,0.495461,0,0,0,0,0.134551,0,0,0.134551,0,0,0.134551,0,0,-0.738575,-0.100205,0,1.49068,0,0,-174.795,624.455,0,0,0,0,-0.0672307,0.495469,0,0,0,0,0.419881,0,0,0.419881,0,0,0.419881,0,0,-0.738573,-0.100234,0,3.79379,0,0,476.796,-399.668,0,0,0,0
0.1413,-0.0672943,0.495451,0,0,0,0,0.134551,0,0,0.134551,0,0,0.134551,0,0,-0.738759,-0.100342,0,1.49108,0,0,-174.866,624.306,0,0,0,0,-0.0673046,0.495459,0,0,0,0,0.419881,0,0,0.419881,0,0,0.419881,0,0,-0.738756,-0.100371,0,3.79307,0,0,476.684,-399.428,0,0,0,0
0.1414,-0.0673681,0.495441,0,0,0,0,0.134551,0,0,0.134551,0,0,0.134551,0,0,-0.738942,-0.100479,0,1.49148,0,0,-174.937,624.156,0,0,0,0,-0.0673784,0.495449,0,0,0,0,0.419881,0,0,0.419881,0,0,0.419881,0,0,-0.738939,-0.100508,0,3.79236,0,0,476.573,-399.188,0,0,0,0
0.1415,-0.067442,0.495431,0,0,0,0,0.135296,0,0,0.135296,0,0,0.135296,0,0,-0.739125,-0.100616,0,1.49188,0,0,-175.007,624.007,0,0,0,0,-0.0674523,0.495439,0,0,0,0,0.421778,0,0,0.421778,0,0,0.421778,0,0,-0.739123,-0.100645,0,3.79164,0,0,476.461,-398.948,0,0,0,0
0.1416,-0.0675159,0.495421,0,0,0,0,0.135296,0,0,0.135296,0,0,0.135296,0,0,-0.739308,-0.100753,0,1.49228,0,0,-175.087,623.856,0,0,0,0,-0.0675263,0.495429,0,0,0,0,0.421778,0,0,0.421778,0,0,0.421778,0,0,-0.739306,-0.100783,0,3.79092,0,0,476.356,-398.75,0,0,0,0
0.1417,-0.0675899,0.495411,0,0,0,0,0.135296,0,0,0.135296,0,0,0.135296,0,0,-0.739491,-0.10089,0,1.49268,0,0,-175.166,623.705,0,0,0,0,-0.0676002,0.495419,0,0,0,0,0.421778,0,0,0.421778,0,0,0.421778,0,0,-0.739488,-0.10092,0,3.7902,0,0,476.251,-398.553,0,0,0,0
0.1418,-0.0676639,0.4954,0,0,0,0,0.135296,0,0,0.135296,0,0,0.135296,0,0,-0.739674,-0.101028,0,1.49308,0,0,-175.245,623.554,0,0,0,0,-0.0676742,0.495409,0,0,0,0,0.421778,0,0,0.421778,0,0,0.421778,0,0,-0.739671,-0.101058,0,3.78947,0,0,476.146,-398.355,0,0,0,0
0.1419,-0.0677378,0.49539,0,0,0,0,0.135296,0,0,0.135296,0,0,0.135296,0,0,-0.739856,-0.101165,0,1.49348,0,0,-175.325,623.403,0,0,0,0,-0.0677481,0.495399,0,0,0,0,0.421778,0,0,0.421778,0,0,0.421778,0,0,-0.739854,-0.101195,0,3.78875,0,0,476.041,-398.157,0,0,0,0
